week_number,week_commencing,channel_name,store_id,style_code,description,season,category,colour,size,EAN,sales_units,sales_value,retail_price,cost,returns_units,returns_value,gross_sales_units,gross_sales_value,stock_units,brand,gender,replenishment_units,on_order_units
4,2025-01-27,Zalando,ZAL-001,SOF-W-1066,Navy Dresse,SS25,Dresses,Black,S,5000000106600,7,201.88,28.84,9.31,0,0.0,7,201.88,148,SoftLux,Women,42,49
4,2025-01-27,Zalando,ZAL-001,SOF-W-1067,Grey Dresse,SS26,Dresses,Red,L,5000000106700,5,571.35,114.27,37.35,0,0.0,5,571.35,46,SoftLux,Women,26,34
4,2025-01-27,ASOS,ASO-001,SOF-W-1067,Grey Dresse,SS26,Dresses,Red,XL,5000000106700,4,457.08,114.27,37.35,0,0.0,4,457.08,88,SoftLux,Women,28,26
4,2025-01-27,eBay UK,EBY-001,SOF-W-1067,Grey Dresse,SS26,Dresses,Red,L,5000000106700,2,228.54,114.27,37.35,0,0.0,2,228.54,33,SoftLux,Women,21,64
4,2025-01-27,Amazon UK,AMZ-001,SOF-M-1068,Olive Dresse,SS26,Dresses,Navy,XXL,5000000106800,6,131.4,21.9,9.04,0,0.0,6,131.4,58,SoftLux,Men,6,18
4,2025-01-27,Zalando,ZAL-001,SOF-M-1068,Olive Dresse,SS26,Dresses,Navy,S,5000000106800,8,175.2,21.9,9.04,1,21.9,9,197.1,193,SoftLux,Men,12,71
4,2025-01-27,eBay UK,EBY-001,SOF-M-1068,Olive Dresse,SS26,Dresses,Navy,S,5000000106800,3,65.7,21.9,9.04,0,0.0,3,65.7,151,SoftLux,Men,36,68
4,2025-01-27,Next,NXT-001,SOF-M-1069,Blue Dresse,SS26,Dresses,Red,XS,5000000106900,0,0.0,60.16,22.7,0,0.0,0,0.0,146,SoftLux,Men,41,1
4,2025-01-27,Amazon UK,AMZ-001,SOF-M-1069,Blue Dresse,SS26,Dresses,Red,XS,5000000106900,4,240.64,60.16,22.7,0,0.0,4,240.64,94,SoftLux,Men,7,64
4,2025-01-27,eBay UK,EBY-001,SOF-M-1069,Blue Dresse,SS26,Dresses,Red,XXL,5000000106900,11,661.76,60.16,22.7,1,60.16,12,721.92,71,SoftLux,Men,20,65
4,2025-01-27,Very,VRY-001,SOF-M-1069,Blue Dresse,SS26,Dresses,Red,L,5000000106900,3,180.48,60.16,22.7,0,0.0,3,180.48,135,SoftLux,Men,42,14
4,2025-01-27,ASOS,ASO-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,S,5000000107000,2,50.28,25.14,8.42,0,0.0,2,50.28,93,SoftLux,Men,12,43
4,2025-01-27,Very,VRY-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,M,5000000107000,2,50.28,25.14,8.42,0,0.0,2,50.28,178,SoftLux,Men,2,45
4,2025-01-27,JD Sports,JDS-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,S,5000000107000,14,351.96,25.14,8.42,1,25.14,15,377.1,30,SoftLux,Men,14,28
4,2025-01-27,Zalando,ZAL-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,XL,5000000107000,2,50.28,25.14,8.42,0,0.0,2,50.28,12,SoftLux,Men,39,52
4,2025-01-27,eBay UK,EBY-001,SOF-M-1070,White Dresse,SS25,Dresses,Pink,M,5000000107000,4,100.56,25.14,8.42,0,0.0,4,100.56,67,SoftLux,Men,11,20
4,2025-01-27,Zalando,ZAL-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,S,5000000107100,6,286.86,47.81,17.07,1,47.81,7,334.67,13,SoftLux,Men,11,48
4,2025-01-27,Next,NXT-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,M,5000000107100,5,239.05,47.81,17.07,1,47.81,6,286.86,114,SoftLux,Men,32,14
4,2025-01-27,ASOS,ASO-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,XXL,5000000107100,3,143.43,47.81,17.07,0,0.0,3,143.43,109,SoftLux,Men,34,27
4,2025-01-27,JD Sports,JDS-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,XS,5000000107100,0,0.0,47.81,17.07,0,0.0,0,0.0,68,SoftLux,Men,20,6
4,2025-01-27,Amazon UK,AMZ-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,XXL,5000000107100,4,191.24,47.81,17.07,0,0.0,4,191.24,63,SoftLux,Men,40,75
4,2025-01-27,eBay UK,EBY-001,SOF-M-1071,Black Dresse,AW25,Dresses,Beige,S,5000000107100,2,95.62,47.81,17.07,0,0.0,2,95.62,172,SoftLux,Men,28,92
4,2025-01-27,eBay UK,EBY-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,M,5000000107200,4,343.48,85.87,32.37,0,0.0,4,343.48,10,SoftLux,Women,9,10
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,S,5000000107200,9,772.83,85.87,32.37,1,85.87,10,858.7,90,SoftLux,Women,34,27
4,2025-01-27,ASOS,ASO-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,M,5000000107200,0,0.0,85.87,32.37,0,0.0,0,0.0,137,SoftLux,Women,48,56
4,2025-01-27,Very,VRY-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,XS,5000000107200,2,171.74,85.87,32.37,0,0.0,2,171.74,99,SoftLux,Women,9,24
4,2025-01-27,JD Sports,JDS-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,L,5000000107200,6,515.22,85.87,32.37,0,0.0,6,515.22,77,SoftLux,Women,37,53
4,2025-01-27,Next,NXT-001,SOF-W-1072,Blue Outerwear,SS26,Outerwear,Beige,XL,5000000107200,3,257.61,85.87,32.37,0,0.0,3,257.61,191,SoftLux,Women,0,7
4,2025-01-27,ASOS,ASO-001,SOF-W-1073,White Outerwear,SS25,Outerwear,Black,XL,5000000107300,5,123.15,24.63,7.73,0,0.0,5,123.15,111,SoftLux,Women,36,10
4,2025-01-27,Zalando,ZAL-001,SOF-W-1073,White Outerwear,SS25,Outerwear,Black,XS,5000000107300,4,98.52,24.63,7.73,0,0.0,4,98.52,35,SoftLux,Women,36,21
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1073,White Outerwear,SS25,Outerwear,Black,M,5000000107300,2,49.26,24.63,7.73,0,0.0,2,49.26,12,SoftLux,Women,29,12
4,2025-01-27,JD Sports,JDS-001,SOF-W-1073,White Outerwear,SS25,Outerwear,Black,S,5000000107300,4,98.52,24.63,7.73,0,0.0,4,98.52,179,SoftLux,Women,44,9
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,L,5000000107400,8,348.56,43.57,15.12,1,43.57,9,392.13,134,SoftLux,Women,34,0
4,2025-01-27,JD Sports,JDS-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,XS,5000000107400,4,174.28,43.57,15.12,0,0.0,4,174.28,51,SoftLux,Women,20,33
4,2025-01-27,Next,NXT-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,XXL,5000000107400,8,348.56,43.57,15.12,1,43.57,9,392.13,53,SoftLux,Women,28,0
4,2025-01-27,ASOS,ASO-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,XS,5000000107400,6,261.42,43.57,15.12,0,0.0,6,261.42,77,SoftLux,Women,22,69
4,2025-01-27,Very,VRY-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,S,5000000107400,3,130.71,43.57,15.12,0,0.0,3,130.71,196,SoftLux,Women,28,66
4,2025-01-27,Zalando,ZAL-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,S,5000000107400,1,43.57,43.57,15.12,0,0.0,1,43.57,39,SoftLux,Women,36,73
4,2025-01-27,eBay UK,EBY-001,SOF-W-1074,Beige Outerwear,SS25,Outerwear,White,L,5000000107400,3,130.71,43.57,15.12,0,0.0,3,130.71,47,SoftLux,Women,14,6
4,2025-01-27,eBay UK,EBY-001,SOF-W-1075,Camel Outerwear,SS25,Outerwear,Red,M,5000000107500,1,56.5,56.5,22.07,0,0.0,1,56.5,147,SoftLux,Women,18,75
4,2025-01-27,ASOS,ASO-001,SOF-W-1075,Camel Outerwear,SS25,Outerwear,Red,S,5000000107500,1,56.5,56.5,22.07,0,0.0,1,56.5,92,SoftLux,Women,34,83
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1075,Camel Outerwear,SS25,Outerwear,Red,XXL,5000000107500,4,226.0,56.5,22.07,0,0.0,4,226.0,11,SoftLux,Women,18,53
4,2025-01-27,JD Sports,JDS-001,SOF-W-1075,Camel Outerwear,SS25,Outerwear,Red,XS,5000000107500,4,226.0,56.5,22.07,0,0.0,4,226.0,89,SoftLux,Women,4,15
4,2025-01-27,Zalando,ZAL-001,SOF-M-1076,Red Outerwear,SS26,Outerwear,Blue,XXL,5000000107600,1,102.5,102.5,39.73,0,0.0,1,102.5,41,SoftLux,Men,35,71
4,2025-01-27,Amazon UK,AMZ-001,SOF-M-1076,Red Outerwear,SS26,Outerwear,Blue,XL,5000000107600,9,922.5,102.5,39.73,1,102.5,10,1025.0,181,SoftLux,Men,29,96
4,2025-01-27,JD Sports,JDS-001,SOF-M-1076,Red Outerwear,SS26,Outerwear,Blue,XL,5000000107600,4,410.0,102.5,39.73,0,0.0,4,410.0,178,SoftLux,Men,7,99
4,2025-01-27,ASOS,ASO-001,SOF-M-1076,Red Outerwear,SS26,Outerwear,Blue,L,5000000107600,5,512.5,102.5,39.73,0,0.0,5,512.5,50,SoftLux,Men,22,17
4,2025-01-27,Next,NXT-001,SOF-M-1077,Pink Outerwear,SS25,Outerwear,Olive,XL,5000000107700,4,132.2,33.05,12.39,0,0.0,4,132.2,168,SoftLux,Men,9,29
4,2025-01-27,JD Sports,JDS-001,SOF-M-1077,Pink Outerwear,SS25,Outerwear,Olive,S,5000000107700,1,33.05,33.05,12.39,0,0.0,1,33.05,27,SoftLux,Men,29,79
4,2025-01-27,eBay UK,EBY-001,SOF-M-1077,Pink Outerwear,SS25,Outerwear,Olive,XS,5000000107700,10,330.5,33.05,12.39,1,33.05,11,363.55,53,SoftLux,Men,35,94
4,2025-01-27,ASOS,ASO-001,SOF-M-1077,Pink Outerwear,SS25,Outerwear,Olive,S,5000000107700,1,33.05,33.05,12.39,0,0.0,1,33.05,84,SoftLux,Men,32,71
4,2025-01-27,Very,VRY-001,SOF-M-1077,Pink Outerwear,SS25,Outerwear,Olive,S,5000000107700,1,33.05,33.05,12.39,0,0.0,1,33.05,44,SoftLux,Men,43,79
4,2025-01-27,eBay UK,EBY-001,SOF-M-1078,Navy Outerwear,SS25,Outerwear,Blue,XL,5000000107800,17,1385.33,81.49,25.77,3,244.47,20,1629.8,55,SoftLux,Men,27,33
4,2025-01-27,JD Sports,JDS-001,SOF-M-1078,Navy Outerwear,SS25,Outerwear,Blue,XS,5000000107800,2,162.98,81.49,25.77,0,0.0,2,162.98,59,SoftLux,Men,27,82
4,2025-01-27,Very,VRY-001,SOF-M-1078,Navy Outerwear,SS25,Outerwear,Blue,S,5000000107800,2,162.98,81.49,25.77,0,0.0,2,162.98,171,SoftLux,Men,10,80
4,2025-01-27,eBay UK,EBY-001,SOF-M-1079,White Outerwear,SS25,Outerwear,Grey,M,5000000107900,5,318.6,63.72,21.33,0,0.0,5,318.6,90,SoftLux,Men,31,8
4,2025-01-27,ASOS,ASO-001,SOF-M-1079,White Outerwear,SS25,Outerwear,Grey,XS,5000000107900,7,446.04,63.72,21.33,0,0.0,7,446.04,139,SoftLux,Men,49,33
4,2025-01-27,JD Sports,JDS-001,SOF-M-1079,White Outerwear,SS25,Outerwear,Grey,XXL,5000000107900,1,63.72,63.72,21.33,0,0.0,1,63.72,158,SoftLux,Men,38,69
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1080,Olive Footwear,SS26,Footwear,White,S,5000000108000,3,142.77,47.59,14.02,0,0.0,3,142.77,163,SoftLux,Women,29,8
4,2025-01-27,Next,NXT-001,SOF-W-1080,Olive Footwear,SS26,Footwear,White,XXL,5000000108000,4,190.36,47.59,14.02,0,0.0,4,190.36,163,SoftLux,Women,21,89
4,2025-01-27,ASOS,ASO-001,SOF-W-1080,Olive Footwear,SS26,Footwear,White,XXL,5000000108000,3,142.77,47.59,14.02,0,0.0,3,142.77,159,SoftLux,Women,37,60
4,2025-01-27,Next,NXT-001,SOF-W-1081,Beige Footwear,SS26,Footwear,Red,S,5000000108100,8,390.08,48.76,15.78,1,48.76,9,438.84,105,SoftLux,Women,14,29
4,2025-01-27,JD Sports,JDS-001,SOF-W-1081,Beige Footwear,SS26,Footwear,Red,L,5000000108100,4,195.04,48.76,15.78,0,0.0,4,195.04,164,SoftLux,Women,30,57
4,2025-01-27,Zalando,ZAL-001,SOF-W-1081,Beige Footwear,SS26,Footwear,Red,M,5000000108100,8,390.08,48.76,15.78,0,0.0,8,390.08,109,SoftLux,Women,38,15
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1081,Beige Footwear,SS26,Footwear,Red,XL,5000000108100,5,243.8,48.76,15.78,0,0.0,5,243.8,159,SoftLux,Women,15,46
4,2025-01-27,Zalando,ZAL-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,XXL,5000000108200,7,379.05,54.15,20.44,1,54.15,8,433.2,81,SoftLux,Women,31,8
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,S,5000000108200,8,433.2,54.15,20.44,0,0.0,8,433.2,110,SoftLux,Women,20,56
4,2025-01-27,Very,VRY-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,M,5000000108200,1,54.15,54.15,20.44,0,0.0,1,54.15,161,SoftLux,Women,25,99
4,2025-01-27,eBay UK,EBY-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,L,5000000108200,11,595.65,54.15,20.44,1,54.15,12,649.8,79,SoftLux,Women,41,78
4,2025-01-27,JD Sports,JDS-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,L,5000000108200,0,0.0,54.15,20.44,0,0.0,0,0.0,114,SoftLux,Women,1,46
4,2025-01-27,ASOS,ASO-001,SOF-W-1082,Beige Footwear,SS25,Footwear,Olive,XL,5000000108200,4,216.6,54.15,20.44,0,0.0,4,216.6,87,SoftLux,Women,42,55
4,2025-01-27,JD Sports,JDS-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,L,5000000108300,5,117.8,23.56,8.73,0,0.0,5,117.8,60,SoftLux,Women,2,12
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,XXL,5000000108300,12,282.72,23.56,8.73,0,0.0,12,282.72,110,SoftLux,Women,44,91
4,2025-01-27,eBay UK,EBY-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,S,5000000108300,2,47.12,23.56,8.73,0,0.0,2,47.12,128,SoftLux,Women,12,85
4,2025-01-27,ASOS,ASO-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,S,5000000108300,5,117.8,23.56,8.73,0,0.0,5,117.8,99,SoftLux,Women,44,24
4,2025-01-27,Very,VRY-001,SOF-W-1083,Beige Footwear,SS25,Footwear,Olive,M,5000000108300,2,47.12,23.56,8.73,0,0.0,2,47.12,155,SoftLux,Women,26,6
4,2025-01-27,ASOS,ASO-001,SOF-M-1084,Pink Footwear,SS26,Footwear,Olive,XL,5000000108400,7,118.37,16.91,5.11,0,0.0,7,118.37,127,SoftLux,Men,14,17
4,2025-01-27,Very,VRY-001,SOF-M-1084,Pink Footwear,SS26,Footwear,Olive,XS,5000000108400,3,50.73,16.91,5.11,0,0.0,3,50.73,136,SoftLux,Men,15,29
4,2025-01-27,Amazon UK,AMZ-001,SOF-M-1084,Pink Footwear,SS26,Footwear,Olive,XXL,5000000108400,8,135.28,16.91,5.11,0,0.0,8,135.28,89,SoftLux,Men,35,36
4,2025-01-27,JD Sports,JDS-001,SOF-M-1084,Pink Footwear,SS26,Footwear,Olive,M,5000000108400,3,50.73,16.91,5.11,0,0.0,3,50.73,91,SoftLux,Men,5,96
4,2025-01-27,Zalando,ZAL-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,M,5000000108500,4,310.84,77.71,28.73,0,0.0,4,310.84,196,SoftLux,Men,19,35
4,2025-01-27,Amazon UK,AMZ-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,S,5000000108500,8,621.68,77.71,28.73,1,77.71,9,699.39,174,SoftLux,Men,2,40
4,2025-01-27,JD Sports,JDS-001,SOF-M-1085,Olive Footwear,SS26,Footwear,Navy,S,5000000108500,4,310.84,77.71,28.73,0,0.0,4,310.84,80,SoftLux,Men,27,18
4,2025-01-27,Very,VRY-001,SOF-M-1086,Grey Footwear,SS25,Footwear,Blue,XL,5000000108600,10,401.1,40.11,13.41,1,40.11,11,441.21,88,SoftLux,Men,13,29
4,2025-01-27,Amazon UK,AMZ-001,SOF-M-1086,Grey Footwear,SS25,Footwear,Blue,S,5000000108600,5,200.55,40.11,13.41,0,0.0,5,200.55,110,SoftLux,Men,45,2
4,2025-01-27,Zalando,ZAL-001,SOF-M-1086,Grey Footwear,SS25,Footwear,Blue,S,5000000108600,1,40.11,40.11,13.41,0,0.0,1,40.11,79,SoftLux,Men,27,50
4,2025-01-27,Next,NXT-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,XXL,5000000108700,6,640.68,106.78,31.42,1,106.78,7,747.46,21,SoftLux,Men,34,3
4,2025-01-27,Very,VRY-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,S,5000000108700,5,533.9,106.78,31.42,0,0.0,5,533.9,198,SoftLux,Men,14,20
4,2025-01-27,ASOS,ASO-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,M,5000000108700,2,213.56,106.78,31.42,0,0.0,2,213.56,155,SoftLux,Men,17,82
4,2025-01-27,Zalando,ZAL-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,S,5000000108700,3,320.34,106.78,31.42,0,0.0,3,320.34,177,SoftLux,Men,6,72
4,2025-01-27,JD Sports,JDS-001,SOF-M-1087,Black Footwear,SS26,Footwear,Grey,L,5000000108700,9,961.02,106.78,31.42,1,106.78,10,1067.8,27,SoftLux,Men,35,45
4,2025-01-27,eBay UK,EBY-001,SOF-W-1088,Olive Accessorie,SS25,Accessories,Pink,L,5000000108800,11,226.49,20.59,8.25,2,41.18,13,267.67,55,SoftLux,Women,4,67
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1088,Olive Accessorie,SS25,Accessories,Pink,L,5000000108800,6,123.54,20.59,8.25,0,0.0,6,123.54,86,SoftLux,Women,16,22
4,2025-01-27,JD Sports,JDS-001,SOF-W-1088,Olive Accessorie,SS25,Accessories,Pink,XL,5000000108800,3,61.77,20.59,8.25,0,0.0,3,61.77,147,SoftLux,Women,47,91
4,2025-01-27,Zalando,ZAL-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XS,5000000108900,1,94.68,94.68,31.12,0,0.0,1,94.68,45,SoftLux,Women,41,99
4,2025-01-27,Next,NXT-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XL,5000000108900,5,473.4,94.68,31.12,0,0.0,5,473.4,73,SoftLux,Women,20,54
4,2025-01-27,JD Sports,JDS-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XXL,5000000108900,4,378.72,94.68,31.12,0,0.0,4,378.72,12,SoftLux,Women,34,33
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XS,5000000108900,7,662.76,94.68,31.12,1,94.68,8,757.44,60,SoftLux,Women,14,97
4,2025-01-27,ASOS,ASO-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XXL,5000000108900,5,473.4,94.68,31.12,1,94.68,6,568.08,182,SoftLux,Women,45,88
4,2025-01-27,Very,VRY-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XS,5000000108900,7,662.76,94.68,31.12,0,0.0,7,662.76,79,SoftLux,Women,39,13
4,2025-01-27,eBay UK,EBY-001,SOF-W-1089,Grey Accessorie,SS26,Accessories,Navy,XXL,5000000108900,0,0.0,94.68,31.12,0,0.0,0,0.0,124,SoftLux,Women,40,87
4,2025-01-27,Next,NXT-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,L,5000000109000,0,0.0,82.09,30.05,0,0.0,0,0.0,75,SoftLux,Women,1,13
4,2025-01-27,Amazon UK,AMZ-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,XL,5000000109000,1,82.09,82.09,30.05,0,0.0,1,82.09,164,SoftLux,Women,7,21
4,2025-01-27,eBay UK,EBY-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,L,5000000109000,6,492.54,82.09,30.05,0,0.0,6,492.54,23,SoftLux,Women,22,33
4,2025-01-27,JD Sports,JDS-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,XXL,5000000109000,7,574.63,82.09,30.05,0,0.0,7,574.63,58,SoftLux,Women,1,74
4,2025-01-27,Very,VRY-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,M,5000000109000,6,492.54,82.09,30.05,0,0.0,6,492.54,108,SoftLux,Women,20,74
4,2025-01-27,Zalando,ZAL-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,L,5000000109000,5,410.45,82.09,30.05,0,0.0,5,410.45,157,SoftLux,Women,16,49
4,2025-01-27,ASOS,ASO-001,SOF-W-1090,Black Accessorie,SS25,Accessories,Pink,XS,5000000109000,0,0.0,82.09,30.05,0,0.0,0,0.0,193,SoftLux,Women,37,51
4,2025-01-27,Very,VRY-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,XS,5000000109100,1,84.76,84.76,31.96,0,0.0,1,84.76,13,SoftLux,Women,2,19
4,2025-01-27,ASOS,ASO-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,XS,5000000109100,3,254.28,84.76,31.96,0,0.0,3,254.28,48,SoftLux,Women,19,88
4,2025-01-27,Zalando,ZAL-001,SOF-W-1091,Beige Accessorie,AW25,Accessories,Navy,XS,5000000109100,5,423.8,84.76,31.96,0,0.0,5,423.8,154,SoftLux,Women,19,68
4,2025-01-27,Very,VRY-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,XL,5000000109200,2,80.64,40.32,14.88,0,0.0,2,80.64,74,SoftLux,Men,2,42
4,2025-01-27,ASOS,ASO-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,L,5000000109200,8,322.56,40.32,14.88,0,0.0,8,322.56,118,SoftLux,Men,24,84
4,2025-01-27,Amazon UK,AMZ-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,XL,5000000109200,3,120.96,40.32,14.88,0,0.0,3,120.96,132,SoftLux,Men,7,21
4,2025-01-27,JD Sports,JDS-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,M,5000000109200,2,80.64,40.32,14.88,0,0.0,2,80.64,65,SoftLux,Men,48,11
4,2025-01-27,eBay UK,EBY-001,SOF-M-1092,Olive Accessorie,SS25,Accessories,Olive,S,5000000109200,5,201.6,40.32,14.88,0,0.0,5,201.6,10,SoftLux,Men,26,44
4,2025-01-27,Next,NXT-001,SOF-M-1093,Grey Accessorie,SS26,Accessories,Navy,XS,5000000109300,2,200.42,100.21,30.03,0,0.0,2,200.42,54,SoftLux,Men,18,72
4,2025-01-27,ASOS,ASO-001,SOF-M-1093,Grey Accessorie,SS26,Accessories,Navy,XS,5000000109300,5,501.05,100.21,30.03,0,0.0,5,501.05,80,SoftLux,Men,34,1
4,2025-01-27,Zalando,ZAL-001,SOF-M-1093,Grey Accessorie,SS26,Accessories,Navy,M,5000000109300,2,200.42,100.21,30.03,0,0.0,2,200.42,198,SoftLux,Men,29,6
4,2025-01-27,Very,VRY-001,SOF-M-1093,Grey Accessorie,SS26,Accessories,Navy,M,5000000109300,3,300.63,100.21,30.03,0,0.0,3,300.63,44,SoftLux,Men,0,99
4,2025-01-27,eBay UK,EBY-001,SOF-M-1093,Grey Accessorie,SS26,Accessories,Navy,XL,5000000109300,4,400.84,100.21,30.03,0,0.0,4,400.84,41,SoftLux,Men,37,70
4,2025-01-27,JD Sports,JDS-001,SOF-M-1094,Red Accessorie,AW25,Accessories,Olive,XXL,5000000109400,3,316.56,105.52,31.56,0,0.0,3,316.56,131,SoftLux,Men,37,74
4,2025-01-27,eBay UK,EBY-001,SOF-M-1094,Red Accessorie,AW25,Accessories,Olive,M,5000000109400,7,738.64,105.52,31.56,0,0.0,7,738.64,196,SoftLux,Men,22,88
4,2025-01-27,Very,VRY-001,SOF-M-1094,Red Accessorie,AW25,Accessories,Olive,XL,5000000109400,7,738.64,105.52,31.56,0,0.0,7,738.64,158,SoftLux,Men,28,63
4,2025-01-27,Zalando,ZAL-001,SOF-M-1094,Red Accessorie,AW25,Accessories,Olive,XL,5000000109400,1,105.52,105.52,31.56,0,0.0,1,105.52,72,SoftLux,Men,5,2
4,2025-01-27,Next,NXT-001,SOF-M-1094,Red Accessorie,AW25,Accessories,Olive,S,5000000109400,4,422.08,105.52,31.56,0,0.0,4,422.08,118,SoftLux,Men,39,85
4,2025-01-27,ASOS,ASO-001,SOF-M-1094,Red Accessorie,AW25,Accessories,Olive,S,5000000109400,4,422.08,105.52,31.56,0,0.0,4,422.08,30,SoftLux,Men,41,80
4,2025-01-27,JD Sports,JDS-001,SOF-M-1095,Blue Accessorie,AW25,Accessories,White,XL,5000000109500,1,91.34,91.34,30.89,0,0.0,1,91.34,188,SoftLux,Men,20,69
4,2025-01-27,ASOS,ASO-001,SOF-M-1095,Blue Accessorie,AW25,Accessories,White,XS,5000000109500,1,91.34,91.34,30.89,0,0.0,1,91.34,85,SoftLux,Men,5,76
4,2025-01-27,Zalando,ZAL-001,SOF-M-1095,Blue Accessorie,AW25,Accessories,White,XXL,5000000109500,3,274.02,91.34,30.89,0,0.0,3,274.02,43,SoftLux,Men,10,56
4,2025-01-27,eBay UK,EBY-001,SOF-M-1095,Blue Accessorie,AW25,Accessories,White,M,5000000109500,6,548.04,91.34,30.89,0,0.0,6,548.04,125,SoftLux,Men,16,66
4,2025-01-27,Next,NXT-001,SOF-M-1095,Blue Accessorie,AW25,Accessories,White,XL,5000000109500,2,182.68,91.34,30.89,0,0.0,2,182.68,180,SoftLux,Men,26,65
4,2025-01-27,JD Sports,JDS-001,ACT-U-1096,Grey Top,AW25,Tops,Grey,S,5000000109600,4,77.8,19.45,6.24,0,0.0,4,77.8,192,ActivePeak,Unisex,44,11
4,2025-01-27,Next,NXT-001,ACT-U-1096,Grey Top,AW25,Tops,Grey,S,5000000109600,5,97.25,19.45,6.24,1,19.45,6,116.7,117,ActivePeak,Unisex,21,2
4,2025-01-27,Amazon UK,AMZ-001,ACT-U-1096,Grey Top,AW25,Tops,Grey,XXL,5000000109600,3,58.35,19.45,6.24,0,0.0,3,58.35,154,ActivePeak,Unisex,27,14
4,2025-01-27,Amazon UK,AMZ-001,ACT-U-1097,Grey Top,SS25,Tops,Navy,L,5000000109700,2,44.12,22.06,8.54,0,0.0,2,44.12,23,ActivePeak,Unisex,41,1
4,2025-01-27,eBay UK,EBY-001,ACT-U-1097,Grey Top,SS25,Tops,Navy,S,5000000109700,1,22.06,22.06,8.54,0,0.0,1,22.06,28,ActivePeak,Unisex,41,88
4,2025-01-27,Zalando,ZAL-001,ACT-U-1097,Grey Top,SS25,Tops,Navy,XS,5000000109700,3,66.18,22.06,8.54,0,0.0,3,66.18,69,ActivePeak,Unisex,16,92
